From,To,Type,SourceFile
"ALARM.Analyzers.SuggestionValidation.ABTestConfig","ALARM.Analyzers.SuggestionValidation.ABTestConfig.TestName","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AdvancedMLModels.cs"
"ALARM.Analyzers.SuggestionValidation.ABTestConfig","ALARM.Analyzers.SuggestionValidation.ABTestConfig.ControlModelVersion","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AdvancedMLModels.cs"
"ALARM.Analyzers.SuggestionValidation.ABTestConfig","ALARM.Analyzers.SuggestionValidation.ABTestConfig.TreatmentModelVersion","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AdvancedMLModels.cs"
"ALARM.Analyzers.SuggestionValidation.ABTestConfig","ALARM.Analyzers.SuggestionValidation.ABTestConfig.TrafficSplit","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AdvancedMLModels.cs"
"ALARM.Analyzers.SuggestionValidation.ABTestConfig","ALARM.Analyzers.SuggestionValidation.ABTestConfig.StartDate","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AdvancedMLModels.cs"
"ALARM.Analyzers.SuggestionValidation.ABTestConfig","ALARM.Analyzers.SuggestionValidation.ABTestConfig.EndDate","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AdvancedMLModels.cs"
"ALARM.Analyzers.SuggestionValidation.ABTestConfig","ALARM.Analyzers.SuggestionValidation.ABTestConfig.SuccessMetrics","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AdvancedMLModels.cs"
"ALARM.Analyzers.SuggestionValidation.ABTestConfig","ALARM.Analyzers.SuggestionValidation.ABTestConfig.StatisticalSignificance","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AdvancedMLModels.cs"
"ALARM.Analyzers.SuggestionValidation.FeatureStoreConfig","ALARM.Analyzers.SuggestionValidation.FeatureStoreConfig.StoreName","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AdvancedMLModels.cs"
"ALARM.Analyzers.SuggestionValidation.FeatureStoreConfig","ALARM.Analyzers.SuggestionValidation.FeatureStoreConfig.FeatureSchema","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AdvancedMLModels.cs"
"ALARM.Analyzers.SuggestionValidation.FeatureStoreConfig","ALARM.Analyzers.SuggestionValidation.FeatureStoreConfig.FeatureRetention","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AdvancedMLModels.cs"
"ALARM.Analyzers.SuggestionValidation.FeatureStoreConfig","ALARM.Analyzers.SuggestionValidation.FeatureStoreConfig.EnableVersioning","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AdvancedMLModels.cs"
"ALARM.Analyzers.SuggestionValidation.FeatureStoreConfig","ALARM.Analyzers.SuggestionValidation.FeatureStoreConfig.EnableLineage","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AdvancedMLModels.cs"
"ALARM.Analyzers.SuggestionValidation.FeatureStoreConfig","ALARM.Analyzers.SuggestionValidation.FeatureStoreConfig.ComputeEngine","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AdvancedMLModels.cs"
"C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs","ALARM.Analyzers.PatternDetection","Using","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs","ALARM.Analyzers.CausalAnalysis","Using","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs","ALARM.Analyzers.Performance","Using","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.AdvancedPatternResult","ALARM.Analyzers.PatternDetection.AdvancedPatternResult.AnalysisId","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.AdvancedPatternResult","ALARM.Analyzers.PatternDetection.AdvancedPatternResult.PatternAnalysis","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.AdvancedPatternResult","ALARM.Analyzers.PatternDetection.AdvancedPatternResult.ClusteringResults","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.AdvancedPatternResult","ALARM.Analyzers.PatternDetection.AdvancedPatternResult.SequentialPatterns","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.AdvancedPatternResult","ALARM.Analyzers.PatternDetection.AdvancedPatternResult.FeatureEngineering","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.AdvancedPatternResult","ALARM.Analyzers.PatternDetection.AdvancedPatternResult.ValidationResults","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.AdvancedPatternResult","ALARM.Analyzers.PatternDetection.AdvancedPatternResult.OverallConfidence","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.AdvancedPatternResult","ALARM.Analyzers.PatternDetection.AdvancedPatternResult.StatisticalSignificance","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.AdvancedPatternResult","ALARM.Analyzers.PatternDetection.AdvancedPatternResult.Recommendations","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternAnalysisResult","ALARM.Analyzers.PatternDetection.PatternAnalysisResult.IdentifiedPatterns","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternAnalysisResult","ALARM.Analyzers.PatternDetection.PatternAnalysisResult.AnomalousPatterns","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.IdentifiedPattern","ALARM.Analyzers.PatternDetection.IdentifiedPattern.Name","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.IdentifiedPattern","ALARM.Analyzers.PatternDetection.IdentifiedPattern.Description","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.IdentifiedPattern","ALARM.Analyzers.PatternDetection.IdentifiedPattern.Confidence","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.ClusteringResult","ALARM.Analyzers.PatternDetection.ClusteringResult.ClusterCount","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.ClusteringResult","ALARM.Analyzers.PatternDetection.ClusteringResult.Clusters","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.Cluster","ALARM.Analyzers.PatternDetection.Cluster.Centroid","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.Cluster","ALARM.Analyzers.PatternDetection.Cluster.MaxDistanceFromCentroid","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.SequentialPatternResult","ALARM.Analyzers.PatternDetection.SequentialPatternResult.Patterns","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.SequentialPatternResult","ALARM.Analyzers.PatternDetection.SequentialPatternResult.PatternCount","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.SequentialPatternResult","ALARM.Analyzers.PatternDetection.SequentialPatternResult.AverageFrequency","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.SequentialPattern","ALARM.Analyzers.PatternDetection.SequentialPattern.PatternId","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.SequentialPattern","ALARM.Analyzers.PatternDetection.SequentialPattern.Sequence","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.SequentialPattern","ALARM.Analyzers.PatternDetection.SequentialPattern.Occurrences","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternOccurrence","ALARM.Analyzers.PatternDetection.PatternOccurrence.Timestamp","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternOccurrence","ALARM.Analyzers.PatternDetection.PatternOccurrence.Value","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.FeatureEngineeringResult","ALARM.Analyzers.PatternDetection.FeatureEngineeringResult.FeatureNames","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.FeatureEngineeringResult","ALARM.Analyzers.PatternDetection.FeatureEngineeringResult.FeatureCount","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternValidationResult","ALARM.Analyzers.PatternDetection.PatternValidationResult.StatisticalSignificance","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternValidationResult","ALARM.Analyzers.PatternDetection.PatternValidationResult.ClusterValidityScore","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternValidationResult","ALARM.Analyzers.PatternDetection.PatternValidationResult.SequentialPatternConfidence","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternValidationResult","ALARM.Analyzers.PatternDetection.PatternValidationResult.FeatureImportanceScore","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternRecommendation","ALARM.Analyzers.PatternDetection.PatternRecommendation.Id","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternRecommendation","ALARM.Analyzers.PatternDetection.PatternRecommendation.Type","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternRecommendation","ALARM.Analyzers.PatternDetection.PatternRecommendation.Priority","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternRecommendation","ALARM.Analyzers.PatternDetection.PatternRecommendation.Description","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternRecommendation","ALARM.Analyzers.PatternDetection.PatternRecommendation.Pattern","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternRecommendation","ALARM.Analyzers.PatternDetection.PatternRecommendation.SuggestedActions","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.MinCohesionForPattern","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.AnomalyThreshold","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.MinSupportForSequentialPattern","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.MinConfidenceForSequentialPattern","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.HighConfidenceThreshold","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.FeatureImportanceThreshold","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.FeatureCorrelationThreshold","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.SignificantChangeThreshold","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.MinRelationshipStrength","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.MaxClusterCount","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.MinClusterSizeForPattern","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.StreamingWindowSize","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.MinWindowSizeForDetection","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.MaxSequenceLength","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.ForecastWindowSize","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.ForecastSeriesLength","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternDetectionConfig","ALARM.Analyzers.PatternDetection.PatternDetectionConfig.PredictionHorizon","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternData","ALARM.Analyzers.PatternDetection.PatternData.Id","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternData","ALARM.Analyzers.PatternDetection.PatternData.Content","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternData","ALARM.Analyzers.PatternDetection.PatternData.Source","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternData","ALARM.Analyzers.PatternDetection.PatternData.Value","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternData","ALARM.Analyzers.PatternDetection.PatternData.Timestamp","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.PatternDetection.PatternData","ALARM.Analyzers.PatternDetection.PatternData.Metadata","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult","ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult.AnalysisId","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult","ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult.AnalysisTimestamp","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult","ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult.DataSampleCount","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult","ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult.CausalRelationships","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult","ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult.CausalGraph","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult","ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult.StructuralEquations","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult","ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult.InterventionEffects","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult","ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult.ConfoundingFactors","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult","ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult.CausalStrengths","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult","ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult.ValidationResults","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult","ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult.CausalInsights","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult","ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult.Recommendations","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult","ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult.OverallConfidence","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult","ALARM.Analyzers.CausalAnalysis.CausalAnalysisResult.ModelFitStatistics","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalRelationship","ALARM.Analyzers.CausalAnalysis.CausalRelationship.Id","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalRelationship","ALARM.Analyzers.CausalAnalysis.CausalRelationship.CauseVariable","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalRelationship","ALARM.Analyzers.CausalAnalysis.CausalRelationship.EffectVariable","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalRelationship","ALARM.Analyzers.CausalAnalysis.CausalRelationship.Strength","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalRelationship","ALARM.Analyzers.CausalAnalysis.CausalRelationship.Description","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalGraph","ALARM.Analyzers.CausalAnalysis.CausalGraph.Nodes","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalGraph","ALARM.Analyzers.CausalAnalysis.CausalGraph.Edges","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalEdge","ALARM.Analyzers.CausalAnalysis.CausalEdge.From","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalEdge","ALARM.Analyzers.CausalAnalysis.CausalEdge.To","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.CausalEdge","ALARM.Analyzers.CausalAnalysis.CausalEdge.Weight","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.StructuralEquation","ALARM.Analyzers.CausalAnalysis.StructuralEquation.DependentVariable","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.StructuralEquation","ALARM.Analyzers.CausalAnalysis.StructuralEquation.IndependentVariables","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.StructuralEquation","ALARM.Analyzers.CausalAnalysis.StructuralEquation.Coefficients","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.InterventionEffect","ALARM.Analyzers.CausalAnalysis.InterventionEffect.InterventionVariable","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.InterventionEffect","ALARM.Analyzers.CausalAnalysis.InterventionEffect.TargetVariable","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.InterventionEffect","ALARM.Analyzers.CausalAnalysis.InterventionEffect.ExpectedEffect","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.ConfoundingFactor","ALARM.Analyzers.CausalAnalysis.ConfoundingFactor.VariableName","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.ConfoundingFactor","ALARM.Analyzers.CausalAnalysis.ConfoundingFactor.Impact","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
"ALARM.Analyzers.CausalAnalysis.ConfoundingFactor","ALARM.Analyzers.CausalAnalysis.ConfoundingFactor.AffectedRelationships","PropertyAccess","C:\Users\kidsg\Downloads\ALARM\tools\analyzers\SuggestionValidation\AnalyzerTypes.cs"
