From,To,Type,SourceFile
"Adds.Extensions","Adds.Extensions.LockOrUnlockAllLayers","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\utilities.cs"
"Adds.Extensions","Adds.Extensions.TurnOnOrOffAllLayers","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\utilities.cs"
"Adds.AcadMessageFilter","Adds.AcadMessageFilter.PreFilterMessage","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\utilities.cs"
"Adds.StringExtensions","Adds.StringExtensions.LimitString","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\utilities.cs"
"Adds.Utilities","Adds.Utilities.Device.ID","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\utilities.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.PldName","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.DivName","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.CordFileType","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.CordKey","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.Buffer","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.XL","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.YL","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.XU","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.YU","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.Sheet","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.PlotScale","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.SymbolScale","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.TextScale","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.VoltageCode","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.JobName","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.Detail","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.DrawingNumber","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.MatchToLeft","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.MatchToTop","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.MatchToRight","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.MatchToBottom","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.Plot","Adds.Plot.Description","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.PlotCustom","Adds.PlotCustom.PldName","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.PlotCustom","Adds.PlotCustom.CustomName","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.PlotCustom","Adds.PlotCustom.CustomOrder","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.PlotGroup","Adds.PlotGroup.PlotName","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.PlotGroup","Adds.PlotGroup.PlotGroupName","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.PlotGroup","Adds.PlotGroup.SheetNumber","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.PlotGroup","Adds.PlotGroup.NumberOfSheets","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"Adds.PlotGroup","Adds.PlotGroup.GroupOrderNumber","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\BusinessEntity\Plot.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Common\constants.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Common\constants.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Common\OraLogin.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Common\OraLogin.cs"
"Adds.OraFunctions","Adds.OraFunctions.OracleDoUserLogin","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Common\OraLogin.cs"
"Adds.OraFunctions","Adds.OraFunctions.OracleDoLoginProcess","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Common\OraLogin.cs"
"Adds.OraLogin","Adds.OraLogin.Login","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Common\OraLogin.cs"
"Adds.OraLogin","Adds.OraLogin.VBLeftFunction","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Common\OraLogin.cs"
"Adds.OraLogin","Adds.OraLogin.DecodeReturnValue","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Common\OraLogin.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Entitiy\Settings.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Entitiy\Settings.cs"
"Adds.Settings","Adds.Settings.PrimaryRoot","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Entitiy\Settings.cs"
"Adds.Settings","Adds.Settings.SecondaryRoot","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Entitiy\Settings.cs"
"Adds.Settings","Adds.Settings.AltPrimaryRoot","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Entitiy\Settings.cs"
"Adds.Settings","Adds.Settings.AltSecondaryRoot","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Entitiy\Settings.cs"
"Adds.Settings","Adds.Settings.TestPrimaryRoot","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Entitiy\Settings.cs"
"Adds.Settings","Adds.Settings.TestSecondaryRoot","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Entitiy\Settings.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\AcadSplash.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\AcadSplash.cs"
"Adds.frmAcadSplash","Form","Inheritance","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\AcadSplash.cs"
"Adds.frmAcadSplash","Adds.frmAcadSplash.tmrSplash_Tick","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\AcadSplash.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\AcadSplash.Designer.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\AcadSplash.Designer.cs"
"Adds.frmAcadSplash","Adds.frmAcadSplash.Dispose","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\AcadSplash.Designer.cs"
"Adds.frmAcadSplash","Adds.frmAcadSplash.InitializeComponent","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\AcadSplash.Designer.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\changesdialog.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\changesdialog.cs"
"Adds.ChangesDialog","Form","Inheritance","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\changesdialog.cs"
"Adds.ChangesDialog","Adds.ChangesDialog.setDateRange","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\changesdialog.cs"
"Adds.ChangesDialog","Adds.ChangesDialog.btnCancel_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\changesdialog.cs"
"Adds.ChangesDialog","Adds.ChangesDialog.btnOK_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\changesdialog.cs"
"Adds.ChangesDialog","Adds.ChangesDialog.mcalStartDate_DateChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\changesdialog.cs"
"Adds.ChangesDialog","Adds.ChangesDialog.mcalStartDate_DateSelected","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\changesdialog.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\changesdialog.designer.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\changesdialog.designer.cs"
"Adds.ChangesDialog","Adds.ChangesDialog.Dispose","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\changesdialog.designer.cs"
"Adds.ChangesDialog","Adds.ChangesDialog.InitializeComponent","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\changesdialog.designer.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.cs","Adds.Forms","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.cs"
"Adds.Forms.frmDataLink","Form","Inheritance","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.cs"
"Adds.Forms.frmDataLink","Adds.Forms.frmDataLink.btnPlace_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.cs"
"Adds.Forms.frmDataLink","Adds.Forms.frmDataLink.rbnKeyAccount_CheckedChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.cs"
"Adds.Forms.frmDataLink","Adds.Forms.frmDataLink.rbnKeyRep_CheckedChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.cs"
"Adds.Forms.frmDataLink","Adds.Forms.frmDataLink.rbnPictures_CheckedChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.cs"
"Adds.Forms.frmDataLink","Adds.Forms.frmDataLink.rbnPrint_CheckedChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.cs"
"Adds.Forms.frmDataLink","Adds.Forms.frmDataLink.rbtSOP_CheckedChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.cs"
"Adds.Forms.frmDataLink","Adds.Forms.frmDataLink.rbnSTA_CheckedChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.cs"
"Adds.Forms.frmDataLink","Adds.Forms.frmDataLink.rbnWEBFG_CheckedChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.cs"
"Adds.Forms.frmDataLink","Adds.Forms.frmDataLink.rbnOA_CheckedChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.cs"
"Adds.Forms.frmDataLink","Adds.Forms.frmDataLink.rbnOther_CheckedChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.designer.cs","Adds.Forms","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.designer.cs"
"Adds.Forms.frmDataLink","Adds.Forms.frmDataLink.Dispose","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.designer.cs"
"Adds.Forms.frmDataLink","Adds.Forms.frmDataLink.InitializeComponent","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmdatalink.designer.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlatlongcals.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlatlongcals.cs"
"Adds.frmLatLongCals","Form","Inheritance","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlatlongcals.cs"
"Adds.frmLatLongCals","Adds.frmLatLongCals.btnOk_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlatlongcals.cs"
"Adds.frmLatLongCals","Adds.frmLatLongCals.Distance","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlatlongcals.cs"
"Adds.Helper","Adds.Helper.ToDegree","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlatlongcals.cs"
"Adds.Helper","Adds.Helper.ToRadian","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlatlongcals.cs"
"Adds.Coordinate","Adds.Coordinate.Latitude","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlatlongcals.cs"
"Adds.Coordinate","Adds.Coordinate.Longitude","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlatlongcals.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlatlongcals.designer.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlatlongcals.designer.cs"
"Adds.frmLatLongCals","Adds.frmLatLongCals.Dispose","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlatlongcals.designer.cs"
"Adds.frmLatLongCals","Adds.frmLatLongCals.InitializeComponent","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlatlongcals.designer.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.cs"
"Adds.frmLineDialog","Form","Inheritance","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.cs"
"Adds.frmLineDialog","Adds.frmLineDialog.BreakDownLayer","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.cs"
"Adds.frmLineDialog","Adds.frmLineDialog.PopulateVoltages","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.cs"
"Adds.frmLineDialog","Adds.frmLineDialog.PopulateSubstations","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.cs"
"Adds.frmLineDialog","Adds.frmLineDialog.PopulateTranLines","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.cs"
"Adds.frmLineDialog","Adds.frmLineDialog.cboVolts_SelectedIndexChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.cs"
"Adds.frmLineDialog","Adds.frmLineDialog.cboSubstations_SelectedIndexChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.cs"
"Adds.frmLineDialog","Adds.frmLineDialog.cboLines_SelectedIndexChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.cs"
"Adds.frmLineDialog","Adds.frmLineDialog.btnOk_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.cs"
"Adds.frmLineDialog","Adds.frmLineDialog.cboFacID_SelectedIndexChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.cs"
"Adds.frmLineDialog","Adds.frmLineDialog.cboLineId_SelectedIndexChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.cs"
"Adds.frmLineDialog","Adds.frmLineDialog.Layer","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.designer.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.designer.cs"
"Adds.frmLineDialog","Adds.frmLineDialog.Dispose","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.designer.cs"
"Adds.frmLineDialog","Adds.frmLineDialog.InitializeComponent","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmlinedialog.designer.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Form","Inheritance","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.PopulateDB","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.btnOk_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.cboDBList_SelectedIndexChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.frmLogin_Load","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.GetRoleStatement","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.cboDBList_SelectionChangeCommitted","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.btnCancel_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.DBCurrentUser","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.DBName","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.DBDescription","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.DBPwd","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.DBRole","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.DBConnStatus","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.AppID","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"Adds.frmLogin","Adds.frmLogin.AppPwd","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.Designer.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.Designer.cs"
"Adds.frmLogin","Adds.frmLogin.Dispose","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.Designer.cs"
"Adds.frmLogin","Adds.frmLogin.InitializeComponent","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmLogin.Designer.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlogGroupsByDef.cs","Adds.Forms","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlogGroupsByDef.cs"
"Adds.Forms.frmPlogGroupsByDef","Form","Inheritance","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlogGroupsByDef.cs"
"Adds.Forms.frmPlogGroupsByDef","Adds.Forms.frmPlogGroupsByDef.Populate","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlogGroupsByDef.cs"
"Adds.Forms.frmPlogGroupsByDef","Adds.Forms.frmPlogGroupsByDef.ShowPlotGroupDiaglog","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlogGroupsByDef.cs"
"Adds.Forms.frmPlogGroupsByDef","Adds.Forms.frmPlogGroupsByDef.dgvPlotGroups_DoubleClick","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlogGroupsByDef.cs"
"Adds.Forms.frmPlogGroupsByDef","Adds.Forms.frmPlogGroupsByDef.dgvPlotGroups_CellFormatting","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlogGroupsByDef.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlogGroupsByDef.Designer.cs","Adds.Forms","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlogGroupsByDef.Designer.cs"
"Adds.Forms.frmPlogGroupsByDef","Adds.Forms.frmPlogGroupsByDef.Dispose","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlogGroupsByDef.Designer.cs"
"Adds.Forms.frmPlogGroupsByDef","Adds.Forms.frmPlogGroupsByDef.InitializeComponent","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlogGroupsByDef.Designer.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlot.cs","Adds.Forms","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlot.cs"
"Adds.Forms.frmPlot","Form","Inheritance","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlot.cs"
"Adds.Forms.frmPlot","Adds.Forms.frmPlot.frmPlot_Load","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlot.cs"
"Adds.Forms.frmPlot","Adds.Forms.frmPlot.Populate","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlot.cs"
"Adds.Forms.frmPlot","Adds.Forms.frmPlot.CustomsSelectedPlotDefUpdate","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlot.cs"
"Adds.Forms.frmPlot","Adds.Forms.frmPlot.cboPlotName_SelectedIndexChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlot.cs"
"Adds.Forms.frmPlot","Adds.Forms.frmPlot.bsPlots_CurrentChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlot.cs"
"Adds.Forms.frmPlot","Adds.Forms.frmPlot.btnClear_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlot.cs"
"Adds.Forms.frmPlot","Adds.Forms.frmPlot.ClearAllControls","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlot.cs"
